benchmark_mode,objective_type,budget_normalization,experiment_group,dataset_name,target_mode,batch_id,fixed_batch_seed,batch_size,batch_class_counts,ansatz_type,gate_set,encoding_type,feature_map,entanglement_topology,entangler_type,loss_type,readout_type,n_qubits,reference_depth,depth,target_entangling_budget,actual_entangling_budget,gates_per_layer,run_id,layer_id,layer_mean_abs_grad,layer_spatial_grad_variance,layer_grad_norm,layer_max_abs_grad,layer_min_abs_grad,layer_near_zero_ratio
task_aware_bp,supervised_loss,same_depth,heart_8q_task_aware,heart_disease,binary_subset,0,42,16,"{0: 9, 1: 7}",hea,RX_RY_RZ_CNOT,angle,ry_angle,circular,cnot,binary_cross_entropy,single_qubit_z,8,16,16,128,128,8,24,2,0.008633550193933222,0.00012073975316294306,0.05395957765667917,0.027067844185191925,3.10039980398478e-05,0.0
task_aware_bp,supervised_loss,same_depth,heart_8q_task_aware,heart_disease,binary_subset,0,42,16,"{0: 9, 1: 7}",hea,RX_RY_RZ_CNOT,angle,ry_angle,circular,cnot,binary_cross_entropy,single_qubit_z,8,16,16,128,128,8,24,3,0.010688728518191004,0.00017926804447667994,0.066013536424485,0.03046491073428374,0.0006784557658311271,0.0
task_aware_bp,supervised_loss,same_depth,heart_8q_task_aware,heart_disease,binary_subset,0,42,16,"{0: 9, 1: 7}",hea,RX_RY_RZ_CNOT,angle,ry_angle,circular,cnot,binary_cross_entropy,single_qubit_z,8,16,16,128,128,8,24,4,0.009680406535497307,0.00012365257408358005,0.05560577358571899,0.02640393667901005,0.0002058158978520191,0.0
task_aware_bp,supervised_loss,same_depth,heart_8q_task_aware,heart_disease,binary_subset,0,42,16,"{0: 9, 1: 7}",hea,RX_RY_RZ_CNOT,angle,ry_angle,circular,cnot,binary_cross_entropy,single_qubit_z,8,16,16,128,128,8,24,5,0.009462911058881454,0.0001184426786186564,0.0537635956929725,0.022583983959231484,0.0013189214200144657,0.0
task_aware_bp,supervised_loss,same_depth,heart_8q_task_aware,heart_disease,binary_subset,0,42,16,"{0: 9, 1: 7}",hea,RX_RY_RZ_CNOT,angle,ry_angle,circular,cnot,binary_cross_entropy,single_qubit_z,8,16,16,128,128,8,24,6,0.007817814141930241,8.962060638070682e-05,0.04739908886064086,0.022157997517490015,8.761789943444176e-05,0.0
task_aware_bp,supervised_loss,same_depth,heart_8q_task_aware,heart_disease,binary_subset,0,42,16,"{0: 9, 1: 7}",hea,RX_RY_RZ_CNOT,angle,ry_angle,circular,cnot,binary_cross_entropy,single_qubit_z,8,16,16,128,128,8,24,7,0.007552774379337608,7.776311362271448e-05,0.043718505292514795,0.014718707877226702,0.0001359301899386651,0.0
task_aware_bp,supervised_loss,same_depth,heart_8q_task_aware,heart_disease,binary_subset,0,42,16,"{0: 9, 1: 7}",hea,RX_RY_RZ_CNOT,angle,ry_angle,circular,cnot,binary_cross_entropy,single_qubit_z,8,16,16,128,128,8,24,8,0.008933289374089647,0.00011225086041901152,0.05248677518552973,0.024243346936414754,0.0006765254849215186,0.0
task_aware_bp,supervised_loss,same_depth,heart_8q_task_aware,heart_disease,binary_subset,0,42,16,"{0: 9, 1: 7}",hea,RX_RY_RZ_CNOT,angle,ry_angle,circular,cnot,binary_cross_entropy,single_qubit_z,8,16,16,128,128,8,24,9,0.007940299540030756,0.00010296813235619101,0.049712473354486995,0.0199373233456498,0.0010452219376578687,0.0
task_aware_bp,supervised_loss,same_depth,heart_8q_task_aware,heart_disease,binary_subset,0,42,16,"{0: 9, 1: 7}",hea,RX_RY_RZ_CNOT,angle,ry_angle,circular,cnot,binary_cross_entropy,single_qubit_z,8,16,16,128,128,8,24,10,0.009907222676926303,0.00017418134126136997,0.06499603992376238,0.03388536432573047,0.00086324298886178,0.0
task_aware_bp,supervised_loss,same_depth,heart_8q_task_aware,heart_disease,binary_subset,0,42,16,"{0: 9, 1: 7}",hea,RX_RY_RZ_CNOT,angle,ry_angle,circular,cnot,binary_cross_entropy,single_qubit_z,8,16,16,128,128,8,24,11,0.011279960650420072,0.00015536697244142411,0.06108780824301715,0.019155544068655557,0.002774307942448091,0.0
task_aware_bp,supervised_loss,same_depth,heart_8q_task_aware,heart_disease,binary_subset,0,42,16,"{0: 9, 1: 7}",hea,RX_RY_RZ_CNOT,angle,ry_angle,circular,cnot,binary_cross_entropy,single_qubit_z,8,16,16,128,128,8,24,12,0.009495600299050218,0.00012400660040076913,0.054554363384566255,0.020875452235479937,0.0001812081024404065,0.0
task_aware_bp,supervised_loss,same_depth,heart_8q_task_aware,heart_disease,binary_subset,0,42,16,"{0: 9, 1: 7}",hea,RX_RY_RZ_CNOT,angle,ry_angle,circular,cnot,binary_cross_entropy,single_qubit_z,8,16,16,128,128,8,24,13,0.008513845401099883,0.00010237395793909124,0.05047316882445206,0.025196479590462208,0.00022572022320887044,0.0
task_aware_bp,supervised_loss,same_depth,heart_8q_task_aware,heart_disease,binary_subset,0,42,16,"{0: 9, 1: 7}",hea,RX_RY_RZ_CNOT,angle,ry_angle,circular,cnot,binary_cross_entropy,single_qubit_z,8,16,16,128,128,8,24,14,0.007611767699940448,0.00010195544688472581,0.05035302928211,0.026020218292060426,0.00018479482057435413,0.0
task_aware_bp,supervised_loss,same_depth,heart_8q_task_aware,heart_disease,binary_subset,0,42,16,"{0: 9, 1: 7}",hea,RX_RY_RZ_CNOT,angle,ry_angle,circular,cnot,binary_cross_entropy,single_qubit_z,8,16,16,128,128,8,24,15,0.0049271217253648745,6.62639573271981e-05,0.04064395236427467,0.01875017905664139,4.990681983814652e-19,0.4166666666666667
